ATM_ID,Date,Location,Transactions,Withdrawal_Amount,Cash_Loaded,Cash_Remaining,Weekend_Flag,Salary_Week_Flag
ATM_007,2025-03-04,Ahmedabad,223,220993,377065,218408,0,1
ATM_008,2025-03-04,Surat,138,300564,469710,206844,0,1
ATM_009,2025-03-04,Surat,151,238429,851730,551790,0,1
ATM_010,2025-03-04,Surat,75,126825,726017,652582,0,1
ATM_011,2025-03-04,Rajkot,71,96418,598971,504339,0,1
ATM_012,2025-03-04,Ahmedabad,248,204352,650934,435941,0,1
ATM_013,2025-03-04,Ahmedabad,185,521330,534804,0,0,1
ATM_014,2025-03-04,Anand,88,91696,555897,432826,0,1
ATM_015,2025-03-04,Ahmedabad,142,397742,868819,430638,0,1
ATM_016,2025-03-04,Surat,106,191330,631648,482826,0,1
ATM_017,2025-03-04,Vadodara,124,244652,585508,348455,0,1
ATM_018,2025-03-04,Ahmedabad,163,251020,738033,425701,0,1
ATM_019,2025-03-04,Rajkot,225,591750,747538,168708,0,1
ATM_020,2025-03-04,Surat,192,452736,362094,0,0,1
ATM_001,2025-03-05,Ahmedabad,193,219827,312906,23758,0,1
ATM_002,2025-03-05,Ahmedabad,176,468688,567283,163960,0,1
ATM_003,2025-03-05,Anand,155,117025,767128,708273,0,1
ATM_004,2025-03-05,Surat,232,284432,860521,554896,0,1
ATM_005,2025-03-05,Ahmedabad,135,327240,419743,149376,0,1
ATM_006,2025-03-05,Rajkot,200,434800,437439,38821,0,1
ATM_007,2025-03-05,Vadodara,247,524628,616330,84520,0,1
ATM_008,2025-03-05,Surat,116,221328,606546,399088,0,1
ATM_009,2025-03-05,Surat,113,206451,425496,194408,0,1
ATM_010,2025-03-05,Ahmedabad,238,365568,354889,5709,0,1
ATM_011,2025-03-05,Vadodara,148,306952,305957,15165,0,1
ATM_012,2025-03-05,Surat,116,211120,684640,432819,0,1
ATM_013,2025-03-05,Anand,237,539412,741816,257912,0,1
ATM_014,2025-03-05,Anand,132,378180,553968,209356,0,1
ATM_015,2025-03-05,Rajkot,221,611949,464089,0,0,1
ATM_016,2025-03-05,Ahmedabad,209,616550,392336,0,0,1
ATM_017,2025-03-05,Rajkot,219,315579,322187,35110,0,1
ATM_018,2025-03-05,Surat,237,262833,498374,289371,0,1
ATM_019,2025-03-05,Rajkot,77,125664,623953,438956,0,1
ATM_020,2025-03-05,Vadodara,193,271744,792645,467881,0,1
ATM_001,2025-03-06,Anand,215,478805,680996,220070,0,0
ATM_002,2025-03-06,Ahmedabad,116,99760,883026,797300,0,0
ATM_003,2025-03-06,Vadodara,213,166566,757139,593578,0,0
ATM_004,2025-03-06,Vadodara,191,484758,673334,136960,0,0
ATM_005,2025-03-06,Surat,194,141426,647645,546953,0,0
ATM_006,2025-03-06,Anand,97,182845,326325,182877,0,0
ATM_007,2025-03-06,Anand,188,236504,445864,238672,0,0
ATM_008,2025-03-06,Rajkot,137,176730,601068,369481,0,0
ATM_009,2025-03-06,Vadodara,65,68315,828099,768715,0,0
ATM_010,2025-03-06,Surat,171,402534,780301,427468,0,0
ATM_011,2025-03-06,Rajkot,66,118074,463033,301700,0,0
ATM_012,2025-03-06,Vadodara,186,396552,809392,396240,0,0
ATM_013,2025-03-06,Ahmedabad,144,260352,704522,468872,0,0
ATM_014,2025-03-06,Vadodara,65,168155,470139,251739,0,0
ATM_015,2025-03-06,Ahmedabad,100,87700,453033,331585,0,0
ATM_016,2025-03-06,Surat,192,209472,413471,159318,0,0
ATM_017,2025-03-06,Vadodara,161,130088,769360,701958,0,0
ATM_018,2025-03-06,Surat,70,63490,684936,568394,0,0
ATM_019,2025-03-06,Rajkot,82,146862,844406,700593,0,0
ATM_020,2025-03-06,Rajkot,71,56658,719412,689018,0,0
ATM_001,2025-03-07,Anand,71,148674,723652,598007,0,0
ATM_002,2025-03-07,Ahmedabad,42,48552,618590,539618,0,0
ATM_003,2025-03-07,Rajkot,84,194796,415336,192939,0,0
ATM_004,2025-03-07,Surat,80,195920,583822,326720,0,0
ATM_005,2025-03-07,Ahmedabad,193,397773,695486,294298,0,0
ATM_006,2025-03-07,Ahmedabad,52,89960,818477,671869,0,0
ATM_007,2025-03-07,Anand,145,208945,549421,335007,0,0
ATM_008,2025-03-07,Anand,135,278640,631977,409390,0,0
ATM_009,2025-03-07,Vadodara,50,77250,782688,695924,0,0
ATM_010,2025-03-07,Vadodara,71,145905,846583,658445,0,0
ATM_011,2025-03-07,Rajkot,107,232832,710098,467871,0,0
ATM_012,2025-03-07,Rajkot,140,393260,587880,157310,0,0
ATM_013,2025-03-07,Ahmedabad,113,206564,377186,169470,0,0
ATM_014,2025-03-07,Surat,141,266208,706774,398981,0,0
ATM_015,2025-03-07,Anand,149,273862,786308,449634,0,0
ATM_016,2025-03-07,Surat,52,93236,766324,615458,0,0
ATM_017,2025-03-07,Vadodara,40,91880,880544,730758,0,0
ATM_018,2025-03-07,Anand,172,350880,683886,367844,0,0
ATM_019,2025-03-07,Ahmedabad,188,496508,640127,150129,0,0
ATM_020,2025-03-07,Rajkot,146,209510,451169,232502,0,0
ATM_001,2025-03-08,Surat,179,233595,498622,259993,1,0
ATM_002,2025-03-08,Rajkot,199,490734,839995,343891,1,0
ATM_003,2025-03-08,Anand,175,351050,790692,458594,1,0
ATM_004,2025-03-08,Vadodara,171,339093,358128,13903,1,0
ATM_005,2025-03-08,Ahmedabad,217,353059,316854,0,1,0
ATM_006,2025-03-08,Ahmedabad,176,472032,579784,113412,1,0
ATM_007,2025-03-08,Ahmedabad,45,48600,623881,515773,1,0
ATM_008,2025-03-08,Vadodara,165,442200,696694,249150,1,0
ATM_009,2025-03-08,Rajkot,215,579855,813574,272712,1,0
ATM_010,2025-03-08,Vadodara,98,166698,891531,725852,1,0
ATM_011,2025-03-08,Vadodara,105,232575,672593,480548,1,0
ATM_012,2025-03-08,Anand,173,326624,641667,349292,1,0
ATM_013,2025-03-08,Anand,203,552972,611553,27925,1,0
ATM_014,2025-03-08,Rajkot,193,340645,509108,103757,1,0
ATM_015,2025-03-08,Ahmedabad,122,152012,479619,262185,1,0
ATM_016,2025-03-08,Anand,107,131824,458632,354024,1,0
ATM_017,2025-03-08,Vadodara,150,242400,378631,181989,1,0
ATM_018,2025-03-08,Surat,65,60645,681575,651721,1,0
ATM_019,2025-03-08,Surat,180,247860,663135,460518,1,0
ATM_020,2025-03-08,Ahmedabad,66,154704,639108,476501,1,0
ATM_001,2025-03-09,Anand,53,96566,892481,830229,1,0
ATM_002,2025-03-09,Rajkot,140,237440,881916,667543,1,0
ATM_003,2025-03-09,Surat,159,168381,820087,688240,1,0
ATM_004,2025-03-09,Anand,57,53010,514710,481097,1,0
ATM_005,2025-03-09,Ahmedabad,100,101200,851666,750025,1,0
ATM_006,2025-03-09,Surat,124,317192,828234,460520,1,0
ATM_007,2025-03-09,Surat,178,222678,356016,180337,1,0
ATM_008,2025-03-09,Rajkot,217,523404,701178,149766,1,0
ATM_009,2025-03-09,Ahmedabad,216,282960,777178,483094,1,0
ATM_010,2025-03-09,Vadodara,143,243672,519649,310471,1,0
ATM_011,2025-03-09,Ahmedabad,188,265644,523839,248236,1,0
ATM_012,2025-03-09,Ahmedabad,150,209700,303017,35262,1,0
ATM_013,2025-03-09,Anand,57,148542,609684,476500,1,0
ATM_014,2025-03-09,Surat,217,326802,772353,472287,1,0
ATM_015,2025-03-09,Anand,168,126168,434776,254162,1,0
ATM_016,2025-03-09,Anand,53,41181,617374,601619,1,0
ATM_017,2025-03-09,Rajkot,109,196200,528004,379558,1,0
ATM_018,2025-03-09,Rajkot,193,453550,780029,380436,1,0
ATM_019,2025-03-09,Vadodara,194,475688,447037,15522,1,0
ATM_020,2025-03-09,Anand,136,160072,596525,368717,1,0
ATM_001,2025-03-10,Rajkot,166,162514,374111,152552,0,0
ATM_002,2025-03-10,Rajkot,100,104700,351149,289546,0,0
ATM_003,2025-03-10,Rajkot,142,220384,878680,631440,0,0
ATM_004,2025-03-10,Ahmedabad,132,365904,642025,231368,0,0
ATM_005,2025-03-10,Rajkot,65,161850,848618,749504,0,0
ATM_006,2025-03-10,Surat,167,463759,638489,236042,0,0
ATM_007,2025-03-10,Surat,74,139268,495948,402160,0,0
ATM_008,2025-03-10,Vadodara,188,328624,456451,172219,0,0
ATM_009,2025-03-10,Rajkot,150,151350,526398,397721,0,0
ATM_010,2025-03-10,Rajkot,169,488072,333080,0,0,0
ATM_011,2025-03-10,Ahmedabad,129,323919,306531,0,0,0
ATM_012,2025-03-10,Anand,64,87872,843120,762581,0,0
ATM_013,2025-03-10,Rajkot,111,281163,547907,265976,0,0
ATM_014,2025-03-10,Surat,89,218139,613005,338205,0,0
ATM_015,2025-03-10,Surat,50,128400,817926,634329,0,0
ATM_016,2025-03-10,Vadodara,214,164780,635563,535460,0,0
ATM_017,2025-03-10,Vadodara,110,261250,773257,475609,0,0
ATM_018,2025-03-10,Rajkot,201,462501,457024,0,0,0
ATM_019,2025-03-10,Rajkot,93,274536,610968,391607,0,0
ATM_020,2025-03-10,Vadodara,80,179200,887378,639295,0,0
ATM_001,2025-03-11,Surat,163,455585,364286,0,0,0
ATM_002,2025-03-11,Surat,114,113088,698349,642228,0,0
ATM_003,2025-03-11,Ahmedabad,112,314496,749706,407677,0,0
ATM_004,2025-03-11,Ahmedabad,154,225764,632763,446775,0,0
ATM_005,2025-03-11,Surat,75,159900,390378,203872,0,0
ATM_006,2025-03-11,Rajkot,166,458990,865548,393270,0,0
ATM_007,2025-03-11,Vadodara,112,134512,488550,421936,0,0
ATM_008,2025-03-11,Surat,79,70705,555415,477955,0,0
ATM_009,2025-03-11,Vadodara,40,87760,841131,711391,0,0
ATM_010,2025-03-11,Rajkot,173,509139,615836,80582,0,0
ATM_011,2025-03-11,Surat,58,79924,389928,357835,0,0
ATM_012,2025-03-11,Rajkot,54,71766,886315,763643,0,0
ATM_013,2025-03-11,Vadodara,211,229779,693757,415440,0,0
ATM_014,2025-03-11,Surat,63,187362,772773,635316,0,0
ATM_015,2025-03-11,Surat,71,75757,735934,663504,0,0
ATM_016,2025-03-11,Vadodara,196,419636,693945,294785,0,0
ATM_017,2025-03-11,Surat,99,73359,569163,470950,0,0
ATM_018,2025-03-11,Ahmedabad,47,118816,588491,424388,0,0
ATM_019,2025-03-11,Rajkot,179,179000,823329,686832,0,0
ATM_020,2025-03-11,Rajkot,130,252460,661889,403341,0,0
ATM_001,2025-03-12,Rajkot,82,64124,858926,836176,0,0
ATM_002,2025-03-12,Surat,121,159720,600400,426444,0,0
ATM_003,2025-03-12,Vadodara,43,84538,492621,398105,0,0
ATM_004,2025-03-12,Ahmedabad,47,83942,374143,268945,0,0
ATM_005,2025-03-12,Rajkot,60,169500,308698,171921,0,0
ATM_006,2025-03-12,Vadodara,216,362232,494884,143359,0,0
ATM_007,2025-03-12,Rajkot,153,201960,830567,653734,0,0
ATM_008,2025-03-12,Rajkot,196,578592,738199,145160,0,0
ATM_009,2025-03-12,Ahmedabad,175,124250,465008,401756,0,0
ATM_010,2025-03-12,Rajkot,173,371431,827852,387854,0,0
ATM_011,2025-03-12,Ahmedabad,172,428108,678951,247503,0,0
ATM_012,2025-03-12,Anand,179,352451,689481,287591,0,0
ATM_013,2025-03-12,Anand,212,468732,679938,189852,0,0
ATM_014,2025-03-12,Anand,50,96200,708586,681358,0,0
ATM_015,2025-03-12,Ahmedabad,160,356960,662089,364097,0,0
ATM_016,2025-03-12,Surat,62,128650,318200,158302,0,0
ATM_017,2025-03-12,Surat,103,285001,756105,523912,0,0
ATM_018,2025-03-12,Ahmedabad,192,393600,578547,200850,0,0
ATM_019,2025-03-12,Surat,120,329400,856973,563644,0,0
ATM_020,2025-03-12,Vadodara,110,117700,575127,392734,0,0
ATM_001,2025-03-13,Ahmedabad,130,347490,805794,495570,0,0
ATM_002,2025-03-13,Ahmedabad,196,512932,765382,208096,0,0
ATM_003,2025-03-13,Ahmedabad,176,335456,828838,523696,0,0
ATM_004,2025-03-13,Surat,201,142509,379317,198742,0,0
ATM_005,2025-03-13,Rajkot,151,393355,628363,210603,0,0
ATM_006,2025-03-13,Anand,156,285636,603410,343493,0,0
ATM_007,2025-03-13,Surat,51,128112,744647,683917,0,0
ATM_008,2025-03-13,Anand,76,141588,735748,589757,0,0
ATM_009,2025-03-13,Vadodara,47,90992,350462,303382,0,0
ATM_010,2025-03-13,Vadodara,146,435372,556939,132684,0,0
ATM_011,2025-03-13,Ahmedabad,74,59274,552836,556515,0,0
ATM_012,2025-03-13,Ahmedabad,144,256464,590249,287965,0,0
ATM_013,2025-03-13,Vadodara,202,408848,430524,71029,0,0
ATM_014,2025-03-13,Surat,150,397800,608896,177099,0,0
ATM_015,2025-03-13,Vadodara,149,263581,399093,184629,0,0
ATM_016,2025-03-13,Surat,58,44022,471159,418891,0,0
ATM_017,2025-03-13,Vadodara,107,304415,332928,0,0,0
ATM_018,2025-03-13,Surat,197,345538,432808,69089,0,0
ATM_019,2025-03-13,Rajkot,118,243552,811434,498342,0,0
ATM_020,2025-03-13,Surat,215,301430,827745,523324,0,0
ATM_001,2025-03-14,Ahmedabad,47,72333,324376,217331,0,0
ATM_002,2025-03-14,Surat,180,195660,714455,489240,0,0
ATM_003,2025-03-14,Anand,175,240450,784605,583329,0,0
ATM_004,2025-03-14,Surat,68,175780,707658,517481,0,0
ATM_005,2025-03-14,Ahmedabad,121,252527,815934,591220,0,0
ATM_006,2025-03-14,Anand,153,206703,579479,372373,0,0
ATM_007,2025-03-14,Ahmedabad,142,273776,338380,0,0,0
ATM_008,2025-03-14,Ahmedabad,145,253170,506249,288482,0,0
ATM_009,2025-03-14,Surat,96,219936,518421,337769,0,0
ATM_010,2025-03-14,Vadodara,142,287550,845961,506783,0,0
ATM_011,2025-03-14,Rajkot,210,330330,577426,182847,0,0
ATM_012,2025-03-14,Rajkot,144,165744,547087,316440,0,0
ATM_013,2025-03-14,Vadodara,174,245166,582146,343363,0,0
ATM_014,2025-03-14,Ahmedabad,142,123114,342282,228245,0,0
ATM_015,2025-03-14,Anand,197,261616,386583,66395,0,0
ATM_016,2025-03-14,Surat,122,217160,355228,199446,0,0
ATM_017,2025-03-14,Vadodara,71,134687,705848,510807,0,0
ATM_018,2025-03-14,Surat,156,408096,758097,403088,0,0
ATM_019,2025-03-14,Rajkot,197,420989,377045,0,0,0
ATM_020,2025-03-14,Vadodara,133,230489,672691,405846,0,0
ATM_001,2025-03-15,Anand,68,52700,761079,764190,1,0
ATM_002,2025-03-15,Ahmedabad,164,296512,404082,61445,1,0
ATM_003,2025-03-15,Ahmedabad,158,114708,581787,531385,1,0
ATM_004,2025-03-15,Vadodara,95,229045,653299,471312,1,0
ATM_005,2025-03-15,Surat,59,94341,532234,458406,1,0
ATM_006,2025-03-15,Surat,63,117369,536246,413366,1,0
ATM_007,2025-03-15,Anand,61,78324,839637,772359,1,0
ATM_008,2025-03-15,Ahmedabad,157,290136,594095,332188,1,0
ATM_009,2025-03-15,Rajkot,186,152148,874945,766162,1,0
ATM_010,2025-03-15,Rajkot,140,162540,316601,183178,1,0
ATM_011,2025-03-15,Vadodara,87,196098,792914,625956,1,0
ATM_012,2025-03-15,Anand,146,234330,716860,480962,1,0
ATM_013,2025-03-15,Anand,43,58867,607829,596570,1,0
ATM_014,2025-03-15,Rajkot,219,382812,315228,0,1,0
ATM_015,2025-03-15,Rajkot,171,256671,437463,160885,1,0
ATM_016,2025-03-15,Surat,101,267246,481078,204568,1,0
ATM_017,2025-03-15,Anand,211,251512,896565,577487,1,0
ATM_018,2025-03-15,Vadodara,145,140505,881762,738926,1,0
ATM_019,2025-03-15,Vadodara,92,222640,669061,424170,1,0
ATM_020,2025-03-15,Rajkot,83,122591,697106,572585,1,0
ATM_001,2025-03-16,Ahmedabad,47,98794,597138,485278,1,0
ATM_002,2025-03-16,Anand,100,267900,597002,291176,1,0
ATM_003,2025-03-16,Rajkot,186,357678,678297,347299,1,0
ATM_004,2025-03-16,Rajkot,117,154440,677077,518509,1,0
ATM_005,2025-03-16,Vadodara,87,194358,450764,249805,1,0
ATM_006,2025-03-16,Ahmedabad,44,128480,683516,505600,1,0
ATM_007,2025-03-16,Surat,122,266082,794479,581840,1,0
ATM_008,2025-03-16,Ahmedabad,150,355950,372030,0,1,0
ATM_009,2025-03-16,Surat,217,552699,761996,231068,1,0
ATM_010,2025-03-16,Surat,62,88970,458606,344329,1,0
ATM_011,2025-03-16,Ahmedabad,184,175904,672737,483508,1,0
ATM_012,2025-03-16,Rajkot,157,186673,336100,216459,1,0
ATM_013,2025-03-16,Vadodara,97,287314,613541,327030,1,0
ATM_014,2025-03-16,Rajkot,142,125954,641587,476169,1,0
ATM_015,2025-03-16,Ahmedabad,157,277262,501464,172003,1,0
ATM_016,2025-03-16,Vadodara,191,340553,635314,283672,1,0
ATM_017,2025-03-16,Vadodara,175,370650,504609,128694,1,0
ATM_018,2025-03-16,Vadodara,150,288450,461008,145302,1,0
ATM_019,2025-03-16,Surat,79,188889,402424,263432,1,0
ATM_020,2025-03-16,Vadodara,103,86417,347359,262472,1,0
ATM_001,2025-03-17,Vadodara,205,313240,797116,499183,0,0
ATM_002,2025-03-17,Anand,75,189600,313120,127278,0,0
ATM_003,2025-03-17,Anand,154,338954,392997,42058,0,0
ATM_004,2025-03-17,Vadodara,119,328678,821339,445063,0,0
ATM_005,2025-03-17,Anand,110,282040,674802,388678,0,0
ATM_006,2025-03-17,Rajkot,54,93798,564350,438154,0,0
ATM_007,2025-03-17,Anand,161,374486,716672,402375,0,0
ATM_008,2025-03-17,Surat,87,80388,832896,703634,0,0
ATM_009,2025-03-17,Surat,147,246960,532456,218747,0,0
ATM_010,2025-03-17,Rajkot,112,91392,337854,298795,0,0
ATM_011,2025-03-17,Surat,43,106296,336840,187283,0,0
ATM_012,2025-03-17,Rajkot,147,306642,891309,559094,0,0
ATM_013,2025-03-17,Vadodara,99,271062,345404,83731,0,0
ATM_014,2025-03-17,Ahmedabad,166,233894,528434,289702,0,0
ATM_015,2025-03-17,Ahmedabad,97,117952,494606,315289,0,0
ATM_016,2025-03-17,Surat,87,235944,880976,641295,0,0
ATM_017,2025-03-17,Vadodara,68,110772,438525,371816,0,0
ATM_018,2025-03-17,Vadodara,138,276966,751140,501424,0,0
ATM_019,2025-03-17,Surat,116,139316,337838,226177,0,0
ATM_020,2025-03-17,Vadodara,161,373359,710770,397626,0,0
ATM_001,2025-03-18,Surat,198,539748,647047,82920,0,0
ATM_002,2025-03-18,Anand,97,129786,610977,428519,0,0
ATM_003,2025-03-18,Surat,59,119298,544990,376432,0,0
ATM_004,2025-03-18,Vadodara,126,171360,321561,160803,0,0
ATM_005,2025-03-18,Surat,124,108996,403324,331211,0,0
ATM_006,2025-03-18,Ahmedabad,189,141183,821059,739385,0,0
ATM_007,2025-03-18,Vadodara,112,277760,820111,551260,0,0
ATM_008,2025-03-18,Rajkot,154,345730,515420,229813,0,0
ATM_009,2025-03-18,Vadodara,121,292820,621622,378945,0,0
ATM_010,2025-03-18,Vadodara,93,276489,842888,543057,0,0
ATM_011,2025-03-18,Surat,140,245840,677633,494837,0,0
ATM_012,2025-03-18,Surat,108,252072,579833,364550,0,0
ATM_013,2025-03-18,Vadodara,88,223960,437853,246612,0,0
ATM_014,2025-03-18,Rajkot,132,157740,452462,352775,0,0
ATM_015,2025-03-18,Anand,206,343608,823023,430725,0,0
ATM_016,2025-03-18,Rajkot,191,304645,438106,116075,0,0
ATM_017,2025-03-18,Rajkot,119,255017,618438,322920,0,0
ATM_018,2025-03-18,Ahmedabad,82,105124,681504,593587,0,0
ATM_019,2025-03-18,Vadodara,139,370018,620948,218076,0,0
ATM_020,2025-03-18,Rajkot,80,179520,897417,782819,0,0
ATM_001,2025-03-19,Surat,112,124208,681491,559942,0,0
ATM_002,2025-03-19,Rajkot,156,132912,669782,542428,0,0
ATM_003,2025-03-19,Anand,41,34358,536898,482653,0,0
ATM_004,2025-03-19,Vadodara,124,254572,883057,583344,0,0
ATM_005,2025-03-19,Rajkot,165,152625,317441,185879,0,0
ATM_006,2025-03-19,Rajkot,124,208568,863160,715244,0,0
ATM_007,2025-03-19,Ahmedabad,212,635576,583287,0,0,0
ATM_008,2025-03-19,Anand,179,244693,377896,80079,0,0
ATM_009,2025-03-19,Rajkot,70,191100,728753,544094,0,0
ATM_010,2025-03-19,Rajkot,44,73568,688434,593583,0,0
ATM_011,2025-03-19,Rajkot,163,118175,599869,481343,0,0
ATM_012,2025-03-19,Surat,157,285426,566720,224509,0,0
ATM_013,2025-03-19,Rajkot,159,376830,797780,391054,0,0
ATM_014,2025-03-19,Vadodara,135,390690,807221,348405,0,0
ATM_015,2025-03-19,Ahmedabad,58,82244,581930,557551,0,0
ATM_016,2025-03-19,Ahmedabad,109,212223,470452,282066,0,0
ATM_017,2025-03-19,Surat,211,383809,840127,410357,0,0
ATM_018,2025-03-19,Surat,205,382120,869586,539802,0,0
ATM_019,2025-03-19,Rajkot,187,457402,829190,421315,0,0
ATM_020,2025-03-19,Anand,170,131410,306108,121673,0,0
ATM_001,2025-03-20,Rajkot,72,172152,743435,520811,0,0
ATM_002,2025-03-20,Anand,89,242881,520438,314640,0,0
ATM_003,2025-03-20,Surat,181,341366,326835,0,0,0
ATM_004,2025-03-20,Surat,47,137804,557548,364502,0,0
ATM_005,2025-03-20,Surat,208,577200,335226,0,0,0
ATM_006,2025-03-20,Vadodara,89,200606,362238,221439,0,0
ATM_007,2025-03-20,Anand,114,265164,350334,82923,0,0
ATM_008,2025-03-20,Rajkot,155,209715,649551,406805,0,0
ATM_009,2025-03-20,Surat,210,338100,390517,121755,0,0
ATM_010,2025-03-20,Ahmedabad,110,245300,747049,521236,0,0
ATM_011,2025-03-20,Surat,130,140920,372648,178435,0,0
ATM_012,2025-03-20,Rajkot,124,250356,416770,189216,0,0
ATM_013,2025-03-20,Vadodara,158,213932,788163,585119,0,0
ATM_014,2025-03-20,Ahmedabad,78,100074,344383,242530,0,0
ATM_015,2025-03-20,Ahmedabad,162,200070,464009,312070,0,0
ATM_016,2025-03-20,Rajkot,189,285390,654164,395877,0,0
ATM_017,2025-03-20,Surat,209,405042,644118,256301,0,0
ATM_018,2025-03-20,Ahmedabad,193,137802,342921,213968,0,0
ATM_019,2025-03-20,Rajkot,136,312528,481604,184937,0,0
ATM_020,2025-03-20,Rajkot,193,175051,880495,726041,0,0
ATM_001,2025-03-21,Surat,170,446760,627435,158752,0,0
ATM_002,2025-03-21,Anand,59,148621,337335,140612,0,0
ATM_003,2025-03-21,Anand,126,114912,631420,515746,0,0
ATM_004,2025-03-21,Rajkot,119,125069,757974,687728,0,0
ATM_005,2025-03-21,Ahmedabad,111,257631,323847,121869,0,0
ATM_006,2025-03-21,Rajkot,99,95238,543615,487383,0,0
ATM_007,2025-03-21,Surat,214,626164,433431,0,0,0
ATM_008,2025-03-21,Anand,150,293700,769999,440290,0,0
ATM_009,2025-03-21,Vadodara,192,367104,778401,480140,0,0
ATM_010,2025-03-21,Anand,160,143200,412399,306955,0,0
ATM_011,2025-03-21,Anand,102,261426,757279,530463,0,0
ATM_012,2025-03-21,Ahmedabad,173,286834,637961,313500,0,0
ATM_013,2025-03-21,Surat,104,204880,692260,473834,0,0
ATM_014,2025-03-21,Surat,71,168341,658078,443321,0,0
ATM_015,2025-03-21,Surat,149,362368,546015,225955,0,0
ATM_016,2025-03-21,Ahmedabad,175,382550,622983,200151,0,0
ATM_017,2025-03-21,Anand,99,120186,802196,708474,0,0
ATM_018,2025-03-21,Anand,104,304824,816385,509417,0,0
ATM_019,2025-03-21,Anand,80,229520,624692,454851,0,0
ATM_020,2025-03-21,Vadodara,122,130540,399132,291269,0,0
ATM_001,2025-03-22,Vadodara,40,101440,352298,254627,1,0
ATM_002,2025-03-22,Surat,128,331008,520247,138579,1,0
ATM_003,2025-03-22,Rajkot,114,330600,543956,272503,1,0
ATM_004,2025-03-22,Anand,137,314552,831581,472693,1,0
ATM_005,2025-03-22,Surat,99,262152,672260,403942,1,0
ATM_006,2025-03-22,Rajkot,193,284482,882163,590234,1,0
ATM_007,2025-03-22,Anand,86,112918,740799,650167,1,0
ATM_008,2025-03-22,Rajkot,94,171926,466257,279727,1,0
ATM_009,2025-03-22,Anand,134,98222,787193,694847,1,0
ATM_010,2025-03-22,Vadodara,176,198176,668958,402662,1,0
ATM_011,2025-03-22,Rajkot,113,159330,660982,448162,1,0
ATM_012,2025-03-22,Rajkot,138,370944,553797,156333,1,0
ATM_013,2025-03-22,Surat,48,124752,743521,685778,1,0
ATM_014,2025-03-22,Surat,211,317344,678171,308932,1,0
ATM_015,2025-03-22,Rajkot,77,69839,631057,606836,1,0
ATM_016,2025-03-22,Rajkot,45,119880,639399,502904,1,0
ATM_017,2025-03-22,Ahmedabad,184,213256,709466,430750,1,0
ATM_018,2025-03-22,Rajkot,181,280188,322371,58277,1,0
ATM_019,2025-03-22,Surat,163,146700,653920,438016,1,0
ATM_020,2025-03-22,Surat,45,133245,856872,779630,1,0
ATM_001,2025-03-23,Anand,69,140208,452487,324124,1,0
ATM_002,2025-03-23,Ahmedabad,57,95418,424756,319366,1,0
ATM_003,2025-03-23,Surat,92,107364,340199,258061,1,0
ATM_004,2025-03-23,Anand,206,474006,406233,0,1,0
ATM_005,2025-03-23,Rajkot,103,77765,580361,442081,1,0
ATM_006,2025-03-23,Anand,165,190740,497234,268224,1,0
ATM_007,2025-03-23,Anand,219,512898,826221,334809,1,0
ATM_008,2025-03-23,Ahmedabad,73,110011,721778,599413,1,0
ATM_009,2025-03-23,Anand,50,119900,628620,499546,1,0
ATM_010,2025-03-23,Ahmedabad,77,80850,813214,722678,1,0
ATM_011,2025-03-23,Rajkot,106,254612,305893,9055,1,0
ATM_012,2025-03-23,Anand,216,403272,734619,323929,1,0
ATM_013,2025-03-23,Ahmedabad,104,167440,395730,267555,1,0
ATM_014,2025-03-23,Rajkot,192,402624,848748,423770,1,0
ATM_015,2025-03-23,Anand,56,119560,788961,713091,1,0
ATM_016,2025-03-23,Ahmedabad,55,113740,450529,348968,1,0
ATM_017,2025-03-23,Vadodara,142,300756,581520,316496,1,0
ATM_018,2025-03-23,Anand,179,267784,556998,303844,1,0
ATM_019,2025-03-23,Surat,136,210392,880158,658091,1,0
ATM_020,2025-03-23,Surat,72,68688,738713,643864,1,0
ATM_001,2025-03-24,Surat,47,119944,698090,512978,0,0
ATM_002,2025-03-24,Ahmedabad,74,71188,431198,397663,0,0
ATM_003,2025-03-24,Surat,219,153300,675974,569250,0,0
ATM_004,2025-03-24,Vadodara,86,213022,371439,105974,0,0
ATM_005,2025-03-24,Rajkot,206,595546,651817,107968,0,0
ATM_006,2025-03-24,Surat,115,242880,876221,699620,0,0
ATM_007,2025-03-24,Surat,168,348768,729337,417878,0,0
ATM_008,2025-03-24,Anand,152,292296,470122,156191,0,0
ATM_009,2025-03-24,Ahmedabad,172,148608,641004,524342,0,0
ATM_010,2025-03-24,Ahmedabad,186,203856,490072,348960,0,0
ATM_011,2025-03-24,Rajkot,102,155244,584676,472251,0,0
ATM_012,2025-03-24,Rajkot,61,144265,329257,182090,0,0
